gene	uniprot	antigen_catalog	antigen_url	antigen_is_biotinylated	molecular_weight_kda	accession	vendor_range	pdb_id	entity_id	auth_chain	identity	coverage	intersection	u_range	resolution_A	method	release_date	subunit_name
C5	P01031	13416-H22H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h22h	False	187.36	NP_001726.2	19-1676	5HCE	1	B	1.000	0.396	19-674	19-674	3.12	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H22H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h22h	False	187.36	NP_001726.2	19-1676	5HCE	2	A	1.000	0.602	679-1676	679-1676	3.12	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H22H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h22h	False	187.36	NP_001726.2	19-1676	5I5K	1	A	1.000	1.000	19-1676	1-1676	4.20	X-RAY DIFFRACTION	2016-03-16	Complement C5
C5	P01031	13416-H22H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h22h	False	187.36	NP_001726.2	19-1676	6RQJ	1	A	1.000	0.603	678-1676	678-1676	3.50	ELECTRON MICROSCOPY	2020-01-08	Complement C5
C5	P01031	13416-H22H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h22h	False	187.36	NP_001726.2	19-1676	6RQJ	4	B	1.000	0.395	19-673	19-673	3.50	ELECTRON MICROSCOPY	2020-01-08	Complement C5
C5	P01031	13416-H22H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h22h	False	187.36	NP_001726.2	19-1676	7AD6	1	A	1.000	1.000	19-1676	1-1676	2.75	X-RAY DIFFRACTION	2021-03-10	Complement C5
C5	P01031	13416-H22H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h22h	False	187.36	NP_001726.2	19-1676	7AD7	1	A	1.000	1.000	19-1676	1-1676	2.30	X-RAY DIFFRACTION	2021-03-10	Complement C5
C5	P01031	13416-H22H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h22h	False	187.36	NP_001726.2	19-1676	7NYC	6	A	1.000	1.000	19-1676	19-1676	3.54	ELECTRON MICROSCOPY	2021-10-06	Complement C5
C5	P01031	13416-H22H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h22h	False	187.36	NP_001726.2	19-1676	7NYD	7	A	1.000	1.000	19-1676	19-1676	3.27	ELECTRON MICROSCOPY	2021-10-06	Complement C5
C5	P01031	13416-H22H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h22h	False	187.36	NP_001726.2	19-1676	8B0F	1	A	1.000	1.000	19-1676	1-1676	3.00	ELECTRON MICROSCOPY	2023-02-22	Complement C5
C5	P01031	13416-H22H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h22h	False	187.36	NP_001726.2	19-1676	8B0G	1	A	1.000	1.000	19-1676	1-1676	3.30	ELECTRON MICROSCOPY	2023-02-22	Complement C5
C5	P01031	13416-H22H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h22h	False	187.36	NP_001726.2	19-1676	8B0H	5	A	1.000	1.000	19-1676	1-1676	3.30	ELECTRON MICROSCOPY	2023-02-22	Complement C5
C5	P01031	13416-H22H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h22h	False	187.36	NP_001726.2	19-1676	8HK5	2	B	1.000	0.045	678-751	678-751	3.00	ELECTRON MICROSCOPY	2023-05-10	Complement C5
C5	P01031	13416-H22H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h22h	False	187.36	NP_001726.2	19-1676	8HQC	4	D	1.000	0.045	678-751	678-751	3.89	ELECTRON MICROSCOPY	2023-10-18	C5a anaphylatoxin
C5	P01031	13416-H22H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h22h	False	187.36	NP_001726.2	19-1676	8IA2	2	D	1.000	0.045	678-751	678-751	3.21	ELECTRON MICROSCOPY	2023-10-18	C5a anaphylatoxin
C5	P01031	13416-H22H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h22h	False	187.36	NP_001726.2	19-1676	8JZZ	6	D	1.000	0.045	678-751	678-751	3.31	ELECTRON MICROSCOPY	2023-10-18	C5a anaphylatoxin
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	1KJS	1	A	0.986	0.044	679-751	679-751		SOLUTION NMR	1997-05-15	C5A
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	3HQA	1	A	0.986	0.043	679-750	679-750	2.59	X-RAY DIFFRACTION	2010-02-02	Complement C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	3HQB	1	A	0.986	0.043	679-750	679-750	3.30	X-RAY DIFFRACTION	2010-02-02	Complement C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	3PRX	1	A	1.000	1.000	19-1676	1-1676	4.30	X-RAY DIFFRACTION	2011-01-19	Complement C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	3PVM	1	A	1.000	1.000	19-1676	1-1676	4.30	X-RAY DIFFRACTION	2011-01-19	Complement C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	4UU9	3	C	0.987	0.045	678-751	678-751	2.12	X-RAY DIFFRACTION	2015-08-12	COMPLEMENT C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	5B4P	2	B	0.987	0.045	678-751	678-751	2.40	X-RAY DIFFRACTION	2017-04-12	C5a anaphylatoxin
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	5B71	3	E	0.955	0.063	20-124	20-124	2.11	X-RAY DIFFRACTION	2017-05-03	Complement C5 beta chain
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	5HCC	1	B	1.000	0.396	19-674	19-674	2.59	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	5HCC	2	A	1.000	0.602	679-1676	679-1676	2.59	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	5HCD	1	B	1.000	0.396	19-674	19-674	2.98	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	5HCD	2	A	1.000	0.602	679-1676	679-1676	2.98	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	5HCE	1	B	1.000	0.396	19-674	19-674	3.12	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	5HCE	2	A	1.000	0.602	679-1676	679-1676	3.12	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	5I5K	1	A	1.000	1.000	19-1676	1-1676	4.20	X-RAY DIFFRACTION	2016-03-16	Complement C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	6RQJ	1	A	1.000	0.603	678-1676	678-1676	3.50	ELECTRON MICROSCOPY	2020-01-08	Complement C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	6RQJ	4	B	1.000	0.395	19-673	19-673	3.50	ELECTRON MICROSCOPY	2020-01-08	Complement C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	7AD6	1	A	1.000	1.000	19-1676	1-1676	2.75	X-RAY DIFFRACTION	2021-03-10	Complement C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	7AD7	1	A	1.000	1.000	19-1676	1-1676	2.30	X-RAY DIFFRACTION	2021-03-10	Complement C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	7NYC	6	A	1.000	1.000	19-1676	19-1676	3.54	ELECTRON MICROSCOPY	2021-10-06	Complement C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	7NYD	7	A	1.000	1.000	19-1676	19-1676	3.27	ELECTRON MICROSCOPY	2021-10-06	Complement C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	8B0F	1	A	1.000	1.000	19-1676	1-1676	3.00	ELECTRON MICROSCOPY	2023-02-22	Complement C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	8B0G	1	A	1.000	1.000	19-1676	1-1676	3.30	ELECTRON MICROSCOPY	2023-02-22	Complement C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	8B0H	5	A	1.000	1.000	19-1676	1-1676	3.30	ELECTRON MICROSCOPY	2023-02-22	Complement C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	8HK5	2	B	1.000	0.045	678-751	678-751	3.00	ELECTRON MICROSCOPY	2023-05-10	Complement C5
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	8HQC	4	D	1.000	0.045	678-751	678-751	3.89	ELECTRON MICROSCOPY	2023-10-18	C5a anaphylatoxin
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	8IA2	2	D	1.000	0.045	678-751	678-751	3.21	ELECTRON MICROSCOPY	2023-10-18	C5a anaphylatoxin
C5	P01031	13416-H18H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	8JZZ	6	D	1.000	0.045	678-751	678-751	3.31	ELECTRON MICROSCOPY	2023-10-18	C5a anaphylatoxin
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	1KJS	1	A	0.986	0.044	679-751	679-751		SOLUTION NMR	1997-05-15	C5A
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	3HQA	1	A	0.986	0.043	679-750	679-750	2.59	X-RAY DIFFRACTION	2010-02-02	Complement C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	3HQB	1	A	0.986	0.043	679-750	679-750	3.30	X-RAY DIFFRACTION	2010-02-02	Complement C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	3PRX	1	A	1.000	1.000	19-1676	1-1676	4.30	X-RAY DIFFRACTION	2011-01-19	Complement C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	3PVM	1	A	1.000	1.000	19-1676	1-1676	4.30	X-RAY DIFFRACTION	2011-01-19	Complement C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	4UU9	3	C	0.987	0.045	678-751	678-751	2.12	X-RAY DIFFRACTION	2015-08-12	COMPLEMENT C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	5B4P	2	B	0.987	0.045	678-751	678-751	2.40	X-RAY DIFFRACTION	2017-04-12	C5a anaphylatoxin
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	5B71	3	E	0.955	0.063	20-124	20-124	2.11	X-RAY DIFFRACTION	2017-05-03	Complement C5 beta chain
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	5HCC	1	B	1.000	0.396	19-674	19-674	2.59	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	5HCC	2	A	1.000	0.602	679-1676	679-1676	2.59	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	5HCD	1	B	1.000	0.396	19-674	19-674	2.98	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	5HCD	2	A	1.000	0.602	679-1676	679-1676	2.98	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	5HCE	1	B	1.000	0.396	19-674	19-674	3.12	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	5HCE	2	A	1.000	0.602	679-1676	679-1676	3.12	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	5I5K	1	A	1.000	1.000	19-1676	1-1676	4.20	X-RAY DIFFRACTION	2016-03-16	Complement C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	6RQJ	1	A	1.000	0.603	678-1676	678-1676	3.50	ELECTRON MICROSCOPY	2020-01-08	Complement C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	6RQJ	4	B	1.000	0.395	19-673	19-673	3.50	ELECTRON MICROSCOPY	2020-01-08	Complement C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	7AD6	1	A	1.000	1.000	19-1676	1-1676	2.75	X-RAY DIFFRACTION	2021-03-10	Complement C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	7AD7	1	A	1.000	1.000	19-1676	1-1676	2.30	X-RAY DIFFRACTION	2021-03-10	Complement C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	7NYC	6	A	1.000	1.000	19-1676	19-1676	3.54	ELECTRON MICROSCOPY	2021-10-06	Complement C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	7NYD	7	A	1.000	1.000	19-1676	19-1676	3.27	ELECTRON MICROSCOPY	2021-10-06	Complement C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	8B0F	1	A	1.000	1.000	19-1676	1-1676	3.00	ELECTRON MICROSCOPY	2023-02-22	Complement C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	8B0G	1	A	1.000	1.000	19-1676	1-1676	3.30	ELECTRON MICROSCOPY	2023-02-22	Complement C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	8B0H	5	A	1.000	1.000	19-1676	1-1676	3.30	ELECTRON MICROSCOPY	2023-02-22	Complement C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	8HK5	2	B	1.000	0.045	678-751	678-751	3.00	ELECTRON MICROSCOPY	2023-05-10	Complement C5
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	8HQC	4	D	1.000	0.045	678-751	678-751	3.89	ELECTRON MICROSCOPY	2023-10-18	C5a anaphylatoxin
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	8IA2	2	D	1.000	0.045	678-751	678-751	3.21	ELECTRON MICROSCOPY	2023-10-18	C5a anaphylatoxin
C5	P01031	13416-H18H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h-ue	False	188.8	NP_001726.2	19-1676	8JZZ	6	D	1.000	0.045	678-751	678-751	3.31	ELECTRON MICROSCOPY	2023-10-18	C5a anaphylatoxin
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	1KJS	1	A	0.986	0.044	679-751	679-751		SOLUTION NMR	1997-05-15	C5A
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	3HQA	1	A	0.986	0.043	679-750	679-750	2.59	X-RAY DIFFRACTION	2010-02-02	Complement C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	3HQB	1	A	0.986	0.043	679-750	679-750	3.30	X-RAY DIFFRACTION	2010-02-02	Complement C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	3PRX	1	A	1.000	1.000	19-1676	1-1676	4.30	X-RAY DIFFRACTION	2011-01-19	Complement C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	3PVM	1	A	1.000	1.000	19-1676	1-1676	4.30	X-RAY DIFFRACTION	2011-01-19	Complement C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	4UU9	3	C	0.987	0.045	678-751	678-751	2.12	X-RAY DIFFRACTION	2015-08-12	COMPLEMENT C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	5B4P	2	B	0.987	0.045	678-751	678-751	2.40	X-RAY DIFFRACTION	2017-04-12	C5a anaphylatoxin
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	5B71	3	E	0.955	0.063	20-124	20-124	2.11	X-RAY DIFFRACTION	2017-05-03	Complement C5 beta chain
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	5HCC	1	B	1.000	0.396	19-674	19-674	2.59	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	5HCC	2	A	1.000	0.602	679-1676	679-1676	2.59	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	5HCD	1	B	1.000	0.396	19-674	19-674	2.98	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	5HCD	2	A	1.000	0.602	679-1676	679-1676	2.98	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	5HCE	1	B	1.000	0.396	19-674	19-674	3.12	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	5HCE	2	A	1.000	0.602	679-1676	679-1676	3.12	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	5I5K	1	A	1.000	1.000	19-1676	1-1676	4.20	X-RAY DIFFRACTION	2016-03-16	Complement C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	6RQJ	1	A	1.000	0.603	678-1676	678-1676	3.50	ELECTRON MICROSCOPY	2020-01-08	Complement C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	6RQJ	4	B	1.000	0.395	19-673	19-673	3.50	ELECTRON MICROSCOPY	2020-01-08	Complement C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	7AD6	1	A	1.000	1.000	19-1676	1-1676	2.75	X-RAY DIFFRACTION	2021-03-10	Complement C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	7AD7	1	A	1.000	1.000	19-1676	1-1676	2.30	X-RAY DIFFRACTION	2021-03-10	Complement C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	7NYC	6	A	1.000	1.000	19-1676	19-1676	3.54	ELECTRON MICROSCOPY	2021-10-06	Complement C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	7NYD	7	A	1.000	1.000	19-1676	19-1676	3.27	ELECTRON MICROSCOPY	2021-10-06	Complement C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	8B0F	1	A	1.000	1.000	19-1676	1-1676	3.00	ELECTRON MICROSCOPY	2023-02-22	Complement C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	8B0G	1	A	1.000	1.000	19-1676	1-1676	3.30	ELECTRON MICROSCOPY	2023-02-22	Complement C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	8B0H	5	A	1.000	1.000	19-1676	1-1676	3.30	ELECTRON MICROSCOPY	2023-02-22	Complement C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	8HK5	2	B	1.000	0.045	678-751	678-751	3.00	ELECTRON MICROSCOPY	2023-05-10	Complement C5
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	8HQC	4	D	1.000	0.045	678-751	678-751	3.89	ELECTRON MICROSCOPY	2023-10-18	C5a anaphylatoxin
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	8IA2	2	D	1.000	0.045	678-751	678-751	3.21	ELECTRON MICROSCOPY	2023-10-18	C5a anaphylatoxin
C5	P01031	13416-H18H	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h18h	False	188.8	NP_001726.2	19-1676	8JZZ	6	D	1.000	0.045	678-751	678-751	3.31	ELECTRON MICROSCOPY	2023-10-18	C5a anaphylatoxin
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	1KJS	1	A	0.986	0.044	679-751	679-751		SOLUTION NMR	1997-05-15	C5A
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	3HQA	1	A	0.986	0.043	679-750	679-750	2.59	X-RAY DIFFRACTION	2010-02-02	Complement C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	3HQB	1	A	0.986	0.043	679-750	679-750	3.30	X-RAY DIFFRACTION	2010-02-02	Complement C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	3PRX	1	A	1.000	1.000	19-1676	1-1676	4.30	X-RAY DIFFRACTION	2011-01-19	Complement C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	3PVM	1	A	1.000	1.000	19-1676	1-1676	4.30	X-RAY DIFFRACTION	2011-01-19	Complement C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	4UU9	3	C	0.987	0.045	678-751	678-751	2.12	X-RAY DIFFRACTION	2015-08-12	COMPLEMENT C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	5B4P	2	B	0.987	0.045	678-751	678-751	2.40	X-RAY DIFFRACTION	2017-04-12	C5a anaphylatoxin
